A,B,C,D
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Inviting|Announcing|Anecdote telling|Making arrangements|Telling jokes,Work, money, drinking, Articulate, lending money, nights out, penis enlargements, Geordie Shore, student finance, student load, hamsters, dogs, tv, films, PGCE, websites, politics, feminism, CVs, guinea pigs, smells, Snapchat, Facebook",<u> I''m gonna go and wash up </u><u> good </u><u> right look at the </unclea> hey how? </u><u> </u><u> they sat up,right,in the sea </u><u> mm my god </u><u> what''s that? what''s finished? what is she doing? </unclea> these
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Inviting|Announcing|Anecdote telling|Making arrangements|Telling jokes,Work, money, drinking, Articulate, lending money, nights out, penis enlargements, Geordie Shore, student finance, student load, hamsters, dogs, tv, films, PGCE, websites, politics, feminism, CVs, guinea pigs, smells, Snapchat, Facebook",anything </u><u> </unclea> sorry </u><u> you didn''t miss what? </unclea> cunt </u><u> no the new word cunnis </u><u> cunnis,right,okay </u><u> the new word cunnis </u><u> </unclea> yes I''ve been told and wait </u><u> I''m not going anywhere </u><u> ah </u><u> thank you </u><u> I''ve got
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Inviting|Announcing|Anecdote telling|Making arrangements|Telling jokes,Work, money, drinking, Articulate, lending money, nights out, penis enlargements, Geordie Shore, student finance, student load, hamsters, dogs, tv, films, PGCE, websites, politics, feminism, CVs, guinea pigs, smells, Snapchat, Facebook",what we''ve just done but on also probably </u><u> er totally it it just depends whether or not there''s a comma how shit is that crap,right,now? </u><u> we always have really shit </unclea> </u><u> I know but I''m not even hung over or anything </u><u> I don''t I know that''s
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Inviting|Announcing|Anecdote telling|Making arrangements|Telling jokes,Work, money, drinking, Articulate, lending money, nights out, penis enlargements, Geordie Shore, student finance, student load, hamsters, dogs, tv, films, PGCE, websites, politics, feminism, CVs, guinea pigs, smells, Snapchat, Facebook",<u> Cluedo''s really boring anyway </u><u> I know it really is and we never played it properly </u><u> I know </u><u> we''d always get bored and be like,right,</unclea> the murderer </u><u> let''s go play blind man''s buff </unclea> </u><u> no </u><u> </u>
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Inviting|Announcing|Anecdote telling|Making arrangements|Telling jokes,Work, money, drinking, Articulate, lending money, nights out, penis enlargements, Geordie Shore, student finance, student load, hamsters, dogs, tv, films, PGCE, websites, politics, feminism, CVs, guinea pigs, smells, Snapchat, Facebook",shorts </u><u> no that''s water </u><u> yes </u><u> why do you have water? </u><u> cos she''s a fucking faggot </u><u> lime cordial </u><u> can we open the window? </u><u> erm not,right,now </u><u> yeah </u><u> do you like wine? </u><u> er turn that down to er three please </u><u> about to die </u><u> I was trying to find someone that
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Inviting|Announcing|Anecdote telling|Making arrangements|Telling jokes,Work, money, drinking, Articulate, lending money, nights out, penis enlargements, Geordie Shore, student finance, student load, hamsters, dogs, tv, films, PGCE, websites, politics, feminism, CVs, guinea pigs, smells, Snapchat, Facebook",year </u><u> </u><u> </unclea> </u><u> is there a timer? what''s the timer for? </u><u> erm you have you like spin it you spin it,right,and you have to whatever you land on you pick up the thing and then one of you has to erm describe so if you land on person you
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Inviting|Announcing|Anecdote telling|Making arrangements|Telling jokes,Work, money, drinking, Articulate, lending money, nights out, penis enlargements, Geordie Shore, student finance, student load, hamsters, dogs, tv, films, PGCE, websites, politics, feminism, CVs, guinea pigs, smells, Snapchat, Facebook",house so why am I saying this? sorry </u><u> </u><u> accepting the apology on their behalf </u><u> yeah I was like don''t worry about it,right,now </u><u> </unclea> accepting the award </u><u> on behalf of where''s gone? </u><u> upstairs </u><u> I
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Inviting|Announcing|Anecdote telling|Making arrangements|Telling jokes,Work, money, drinking, Articulate, lending money, nights out, penis enlargements, Geordie Shore, student finance, student load, hamsters, dogs, tv, films, PGCE, websites, politics, feminism, CVs, guinea pigs, smells, Snapchat, Facebook",<u> </u><u> it''s new today it is about seven hours old </u><u> oh is it? oh I really like it </u><u> you''ve got you''ve got insurance for it,right,? </u><u> no not yet </u><u> oh it''s so big to hold isn''t it? </u><u> I know </unclea> </u><u> </unclea> a big thing </u><u> </u><u> put
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Inviting|Announcing|Anecdote telling|Making arrangements|Telling jokes,Work, money, drinking, Articulate, lending money, nights out, penis enlargements, Geordie Shore, student finance, student load, hamsters, dogs, tv, films, PGCE, websites, politics, feminism, CVs, guinea pigs, smells, Snapchat, Facebook",at you </u><u> </u><u> no no it''s like you''ve gotta be up in like eight hours </u><u> yeah </u><u> you''ll only get eight hours if you go to bed,right,now go to sleep straightaway </u><u> I''ll just go here </u><u> </unclea> be up at six? </u><u> yeah I''m doing this
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Inviting|Announcing|Anecdote telling|Making arrangements|Telling jokes,Work, money, drinking, Articulate, lending money, nights out, penis enlargements, Geordie Shore, student finance, student load, hamsters, dogs, tv, films, PGCE, websites, politics, feminism, CVs, guinea pigs, smells, Snapchat, Facebook",I''m just fucking </unclea> </u><u> </unclea> him </u><u> that is actually </unclea> more wine,right,now </u><u> but I used to get six pound ten at like it''s like money that''s like oh guys can I have another
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Inviting|Announcing|Anecdote telling|Making arrangements|Telling jokes,Work, money, drinking, Articulate, lending money, nights out, penis enlargements, Geordie Shore, student finance, student load, hamsters, dogs, tv, films, PGCE, websites, politics, feminism, CVs, guinea pigs, smells, Snapchat, Facebook",that with er Richmond Superkings </u><u> </unclea> too expensive to just have one at a time </u><u> erm excuse me,right,</unclea> charger don''t just say </unclea> </u><u> did you get that? </u><u> </unclea> bunged up
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Inviting|Announcing|Anecdote telling|Making arrangements|Telling jokes,Work, money, drinking, Articulate, lending money, nights out, penis enlargements, Geordie Shore, student finance, student load, hamsters, dogs, tv, films, PGCE, websites, politics, feminism, CVs, guinea pigs, smells, Snapchat, Facebook",I''m gonna fucking kill him </u><u> me and ''ll be last </u><u> what? </u><u> oh come on that was clearly one </u><u> no it''s spinning properly,right,I''ve got three </u><u> we''ve got three? </u><u> yeah </u><u> I I right I don''t know how to play this game </u><u> right I need you to spin see who goes first </u>
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Inviting|Announcing|Anecdote telling|Making arrangements|Telling jokes,Work, money, drinking, Articulate, lending money, nights out, penis enlargements, Geordie Shore, student finance, student load, hamsters, dogs, tv, films, PGCE, websites, politics, feminism, CVs, guinea pigs, smells, Snapchat, Facebook",''ll be last </u><u> what? </u><u> oh come on that was clearly one </u><u> no it''s spinning properly right I''ve got three </u><u> we''ve got three? </u><u> yeah </u><u> I I,right,I don''t know how to play this game </u><u> right I need you to spin see who goes first </u><u> okay </u><u> </unclea> </u><u> it''s not like that
