A,B,C,D
"Discussing|Explaining|Complaining|Advising|Anecdote telling|Telling jokes,School work, science, friendship, internet virality, gender, relationships, biology, evolution, racism, sexism, feminism, religion,",Google just just just </u><u> oh </u><u> </u><u> you''re Asian </unclea> can''t find your eye wow </u><u> wow </u><u> yeah great English,right,? </u><u> yeah </u><u> </u><u> he''s fluently </u><u> I''m fluent no but I don''t he may not be fluent in English that''s just
"Discussing|Explaining|Complaining|Advising|Anecdote telling|Telling jokes,School work, science, friendship, internet virality, gender, relationships, biology, evolution, racism, sexism, feminism, religion,",but that''s the er problem with a a purely </u><u> </unclea> </u><u> again if you had like two people on Mars that would be fine,right,? but we don''t that''s not like the perfect world we live in </u><u> right so you''re arguing </u><u> because there is society and we live in
"Discussing|Explaining|Complaining|Advising|Anecdote telling|Telling jokes,School work, science, friendship, internet virality, gender, relationships, biology, evolution, racism, sexism, feminism, religion,",<u> really? </u><u> yeah </u><u> erm okay so then how about the idea that </u><u> I don''t know </u><u> because we we have stuff like TV now,right,? it it''s not like we''re gonna starve tomorrow or </u><u> no but like what do you mean by like tribe people be more
"Discussing|Explaining|Complaining|Advising|Anecdote telling|Telling jokes,School work, science, friendship, internet virality, gender, relationships, biology, evolution, racism, sexism, feminism, religion,",of that </u><u> yeah </u><u> that we''ve used to like make our lives so amazingly comfortable after over the last like three hundred years,right,? </u><u> uhu yeah yeah </u><u> so they''re still in that kind of hunter-gatherer stage right? </u><u> yeah </u><u> so
"Discussing|Explaining|Complaining|Advising|Anecdote telling|Telling jokes,School work, science, friendship, internet virality, gender, relationships, biology, evolution, racism, sexism, feminism, religion,",three hundred years right? </u><u> uhu yeah yeah </u><u> so they''re still in that kind of hunter-gatherer stage,right,? </u><u> yeah </u><u> so their aim is to survive and rear their children </u><u> yeah yeah </u><u> where our aim no one
"Discussing|Explaining|Complaining|Advising|Anecdote telling|Telling jokes,School work, science, friendship, internet virality, gender, relationships, biology, evolution, racism, sexism, feminism, religion,",<u> yeah </u><u> whereas this one tribe in Tibet or former Tibet that was multiple males and one female </u><u> mm,right,</u><u> so why do you think it was why do you think that do you think it it do you think our biology promotes
"Discussing|Explaining|Complaining|Advising|Anecdote telling|Telling jokes,School work, science, friendship, internet virality, gender, relationships, biology, evolution, racism, sexism, feminism, religion,",debate so </u><u> I I feel like re I feel like recently right so so you had like thousands of years of male domination,right,? </u><u> yeah </u><u> and now like the last hun </u><u> male domination meaning? </u><u> like where where erm typically males
"Discussing|Explaining|Complaining|Advising|Anecdote telling|Telling jokes,School work, science, friendship, internet virality, gender, relationships, biology, evolution, racism, sexism, feminism, religion,",name''s boy </u><u> can we call him like er </u><u> we can''t use names of people we''re talking shit about </u><u> yeah that''s,right,</u><u> they''re not gonna hear this </u><u> </unclea> </u><u> okay how many ''s are there in the world? </u><u> there must be a lot </u>
"Discussing|Explaining|Complaining|Advising|Anecdote telling|Telling jokes,School work, science, friendship, internet virality, gender, relationships, biology, evolution, racism, sexism, feminism, religion,",problem with that? </u><u> the thing is the thing is that you''re reducing something to an accessory </u><u> okay,right,</u><u> it''s like it''s like if I got a picture of like I don''t know it''s like if I if I saw someone praying
"Discussing|Explaining|Complaining|Advising|Anecdote telling|Telling jokes,School work, science, friendship, internet virality, gender, relationships, biology, evolution, racism, sexism, feminism, religion,",<u> yeah actually yeah no that''s a fair point because you''re less likely to be racist if people have said racist things to you,right,? </u><u> yeah </u><u> no one''s ever said racist things to a white person </u><u> yeah </u><u> or it''s very unlikely </u><u> yeah that''s true </u><u> have you heard of
"Discussing|Explaining|Complaining|Advising|Anecdote telling|Telling jokes,School work, science, friendship, internet virality, gender, relationships, biology, evolution, racism, sexism, feminism, religion,",<u> okay go on yeah </u><u> </u><u> bec beca okay racism is a is a system and white people benefit from the system </u><u> yeah </u><u> you''re,right,</u><u> no matter who they are they benefit from the system you </u><u> no that''s generalising it okay yeah
"Discussing|Explaining|Complaining|Advising|Anecdote telling|Telling jokes,School work, science, friendship, internet virality, gender, relationships, biology, evolution, racism, sexism, feminism, religion,",we need this to go out we don''t want to get taken down for any race reasons </u><u> no but </u><u> Cambridge can you tell us which one''s,right,? </u><u> no but that''s genuine rac it like they they would see this and they''d be like oh okay people are racist these
"Discussing|Explaining|Complaining|Advising|Anecdote telling|Telling jokes,School work, science, friendship, internet virality, gender, relationships, biology, evolution, racism, sexism, feminism, religion,",caucasians </u><u> like you know your know your erm situation of the white person being bullied </u><u> okay can you say yeah,right,</u><u> that would happen if white people moved to say Africa or Asia or Asia that doesn''t happen </u><u> and there are okay no no
"Discussing|Explaining|Complaining|Advising|Anecdote telling|Telling jokes,School work, science, friendship, internet virality, gender, relationships, biology, evolution, racism, sexism, feminism, religion,",li I like look really and that''s why that''s why they follow me round the shop </u><u> yeah yeah yeah I get it I get it yeah,right,</u><u> that''s not racist that''s they have a reason </u><u> yeah </u><u> but if they see me and they have the automatic assumption because of
"Discussing|Explaining|Complaining|Advising|Anecdote telling|Telling jokes,School work, science, friendship, internet virality, gender, relationships, biology, evolution, racism, sexism, feminism, religion,",it it''s a rebrand </u><u> perhaps but you you were </u><u> stupid to have men''s sex activist groups? </u><u> men''s rights men''s,rights,</u><u> men''s rights activist groups </u><u> yeah yeah </u><u> surely yes female feminism er as in female rights are so much more
"Discussing|Explaining|Complaining|Advising|Anecdote telling|Telling jokes,School work, science, friendship, internet virality, gender, relationships, biology, evolution, racism, sexism, feminism, religion,",not accepted </u><u> yeah </u><u> pretty much </u><u> you can''t be openly gay </u><u> </unclea> </u><u> cos it''s more taboo in other countries </u><u> right,right,</u><u> and I bet you </unclea> </u><u> has it been more taboo and now we''re accepting it more? </u><u> we''re accepting it
"Discussing|Explaining|Complaining|Advising|Anecdote telling|Telling jokes,School work, science, friendship, internet virality, gender, relationships, biology, evolution, racism, sexism, feminism, religion,",<u> no he no but the thing is here''s the thing is nine eleven is so like enshrined in the mythology of America as a country </u><u> I know,right,? but </u><u> and the thing is I think that''s re that''s really weird because like Pakistan has so many attacks so many
"Discussing|Explaining|Complaining|Advising|Anecdote telling|Telling jokes,School work, science, friendship, internet virality, gender, relationships, biology, evolution, racism, sexism, feminism, religion,",like the magnificent </u><u> </u><u> someone will buy your phone in an auction for like three hundred million,right,? </u><u> yeah </u><u> and they''ll look through it and they''ll go oh my god unreleased podcast one </u><u> they will just shit themselves </u><u> but we
"Discussing|Explaining|Complaining|Advising|Anecdote telling|Telling jokes,School work, science, friendship, internet virality, gender, relationships, biology, evolution, racism, sexism, feminism, religion,",god unreleased podcast one </u><u> they will just shit themselves </u><u> but we still we still need a name for the first podcast </u><u> squad oh,right,</u><u> what unreleased? </u><u> it gets too deep </u><u> </u><u> no no no this is this is the like extra </u><u> no no what''s your bus called what''s
"Discussing|Explaining|Complaining|Requesting|Anecdote telling,Traffic, housing, elderly housing, council housing, disabled parking.",<u> I know we </u><u> quite a while </u><u> I know we did queue for quite a while </u><u> yeah I mean if the queue went further back there you must''ve done,right,? </u><u> ugh it''s probably back there now </u><u> yeah just catching the tail end </u><u> </unclea> isn''t it? </u><u> yeah I know that''s what
"Discussing|Explaining|Complaining|Requesting|Anecdote telling,Traffic, housing, elderly housing, council housing, disabled parking.",to go right up there yet </u><u> god </u><u> told you it''s three or four mile didn''t I? </u><u> you did dear </u><u> mm think you were right there dad </u><u> he was,right,</u><u> coming the other road would''ve cut a lot of this out but </u><u> lo look out for gate four because disabled can go in gate four </u><u> yeah </u>
