A,B,C,D
"Discussing|Explaining|Inquiring|Complaining,School project, poverty, life, friends, politics, scientific research, consumerism, comics,",that''s just something I I know that''s that''s just the thing that''s just something we could do for science </u><u>,right,right oh I see right </u><u> but like it doesn''t really have any direct benefit </u><u> right yeah yeah </u><u> you could do loads of random shit </u>
"Discussing|Explaining|Inquiring|Complaining,School project, poverty, life, friends, politics, scientific research, consumerism, comics,",''s just something we could do for science </u><u> right right oh I see right </u><u> but like it doesn''t really have any direct benefit </u><u>,right,yeah yeah </u><u> you could do loads of random shit </u><u> yeah I know </u><u> but we don''t </u><u> yeah at least most scientific
"Discussing|Explaining|Inquiring|Complaining,School project, poverty, life, friends, politics, scientific research, consumerism, comics,",the same cos they contain the same er features and then he can outline all the features that they contain into one story </u><u>,right,okay I guess that''s why </u><u> not one story he made like it''s not like he was a writer he''s like more of a </u><u> yeah
"Discussing|Explaining|Inquiring|Complaining,School project, poverty, life, friends, politics, scientific research, consumerism, comics,",could of been that good cos she just I think she''s just like </u><u> she couldn''t have or could of? </u><u> no she could have been that good </u><u>,right,right </u><u> cos she''s like I don''t know she could have been I don''t know </u><u> </unclea> her mum''s smart </u><u> her
"Discussing|Explaining|Inquiring|Complaining,School project, poverty, life, friends, politics, scientific research, consumerism, comics,",n''t like ask her about anything else other than </u><u> mm mm I see </u><u> what we''re doing right at that moment </u><u>,right,right right so not like delve into her personal life </u><u> no </u><u> will </u><u> I mean no no </u><u> I see I see </u><u> I don''t think she
"Discussing|Explaining|Inquiring|Complaining,School project, poverty, life, friends, politics, scientific research, consumerism, comics,",before </u><u> wow </u><u> because we were talking about that in one of our books but </u><u> jeez </u><u> that wasn''t really like proper </u><u>,right,right </u><u> and afterwards she took so long to remember my name she took forever </u><u> you don''t joke about
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Anecdote telling|Making arrangements,Food, work, family",? you''re so lovely though you''re lovely </u><u> already got a cat </u><u> hey </u><u> told you </u><u> mm </u><u>,right,son you''d put up with it oh dear </u><u> I''d have put up for him </u><u> so yeah it''s gonna be could be pretty er
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting,Computers, travelling, computer games, selling stuff, books, movies, microphone positioning, instructions, game play.",be working what''s going on? move that recycle er </u><u> these are your nice speakers aren''t they? </u><u> yeah </u><u> mine are crap </u><u>,right,can''t remember when the last time I did this was </u><u> a while ago </u><u> by the looks of things </u><u> alright that''s picking up </u>
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting,Computers, travelling, computer games, selling stuff, books, movies, microphone positioning, instructions, game play.",remember playing Settlers that was a fun game </u><u> that was rubbish </u><u> why? </u><u> that was just was bad </u><u> Total Annihilation </u><u>,right,Super Smash Brawl </u><u> I like that one as well </u><u> Total Annihilation was awesome </u><u> oh is this a Wii version? </u><u> oh have you seen the new
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting,Computers, travelling, computer games, selling stuff, books, movies, microphone positioning, instructions, game play.",controller standard controller let''s try that </u><u> so it should work </u><u> yes there you go </u><u> good stuff </u><u>,right,there you go </u><u> are you prepared to get whooped </u><u> ah </u><u> </u><u> probably </unclea> actually </u><u> so what is it in
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting,Computers, travelling, computer games, selling stuff, books, movies, microphone positioning, instructions, game play.",as last time </u><u> very good yeah it would mostly be the same </u><u> mm </u><u> erm shall we have me and you against the Bros ? </u><u>,right,okay try and set them up not too hard </u><u> this is five </u><u> cos er and you''ve gotta throw em off the screen
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting,Computers, travelling, computer games, selling stuff, books, movies, microphone positioning, instructions, game play.",perfect </u><u> I used to know all the moves and stuff now I don''t know how to do anything right that was fire an arrow </u><u>,right,let''s let''s try something this doesn''t seem to be it''s quite laggy </u><u> yeah it is a bit laggy with all
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting,Computers, travelling, computer games, selling stuff, books, movies, microphone positioning, instructions, game play.",we''re not against each other are we? </u><u> well I think we are actually </u><u> ah didn''t you used to be able to do a? </u><u>,right,shall we repick our characters? </u><u> yeah I''m still trying to figure it out let me play with this guy for a little bit </u><u> alright </u>
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting,Computers, travelling, computer games, selling stuff, books, movies, microphone positioning, instructions, game play.",em off? </u><u> there we go </u><u> there we go </u><u> let''s change this </u><u> yeah just </u><u> five lives </u><u> yeah sounds good I''m a Pokemon Trainer </u><u>,right,we''ll go on a cool level </u><u> yeah </u><u> this one''s pretty cool </u><u> what''s cool about this one? </u><u> the maps are like quite a lot different to
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting,Computers, travelling, computer games, selling stuff, books, movies, microphone positioning, instructions, game play.",we''ll put the damage ratio a little bit higher </u><u> okay </u><u> okay </u><u> just so you can cane me </u><u> </unclea> </u><u> </u><u>,right,that level again </u><u> never know I might get my own </u><u> we''ll see </u><u> u oh you weren''t gonna be Meta Knight last time
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting,Computers, travelling, computer games, selling stuff, books, movies, microphone positioning, instructions, game play.",? </u><u> oh yeah I was gonna do the j Zelda wasn''t I? </u><u> oh yeah Sheik </u><u> she''s cool </u><u> is it cos it''s two characters? </u><u> yeah </u><u> which one now? </u><u>,right,another cool one </u><u> Pikmin I''d like to see that one </u><u> no this one''s cooler </u><u> yeah </u><u> look at that realistic crow crowd in the
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting,Computers, travelling, computer games, selling stuff, books, movies, microphone positioning, instructions, game play.",is terrible </u><u> mine defeats your giant Peanut </u><u> I''m not entirely sure how ooh </u><u>,right,in the face oh no </u><u> yeah </u><u> dammit </u><u> what''s going on with that banana? who put the banana there? </u><u> seems a
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting,Computers, travelling, computer games, selling stuff, books, movies, microphone positioning, instructions, game play.",it''s got the one eight SIM card </u><u> oh it''s a different one no is that one gone? </u><u> er you it''s still there </u><u>,right,so it still does that </u><u> homing missiles attack </u><u> shit </u><u> look out </u><u> oh shit there''s a platform these
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting,Computers, travelling, computer games, selling stuff, books, movies, microphone positioning, instructions, game play.",or Angkor Wat or something to you? </u><u> different worlds yeah does look a bit like that doesn''t it? </u><u> yeah </u><u> quite cool </u><u>,right,I need to do better than this is there no jump on this thing? </u><u> don''t think so </u><u> I remember this game they don''t
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting,Computers, travelling, computer games, selling stuff, books, movies, microphone positioning, instructions, game play.",game does look cool </u><u> yeah it''s really hard to play though I''m redeploying right so </u><u>,right,let''s get to where the action is there''s a lot of firing here I know </u><u> Indar here we are
"Discussing|Explaining,Talking on Skype, globes, holidays, Yorkshire, youth hostels, school projects, underground system, gardens, relationships, television, bad leg",</unclea> </u><u> we''re er we booked down the </u><u> oh yeah </u><u> again </u><u> in Cornwall </u><u> Penzance </u><u> mm </u><u> Cornwall way </u><u> yeah </u><u>,right,what you got you got a you got a youth hostel down there? </u><u> yeah </u><u> looking after it? </u><u> yeah </u><u> yeah </u><u> it''s </u><u> have have you got
"Discussing|Explaining,Talking on Skype, globes, holidays, Yorkshire, youth hostels, school projects, underground system, gardens, relationships, television, bad leg",you got one for the summer yet? </u><u> yes d we told you the summer one so? </u><u> no </u><u> didn''t we? </u><u> didn''t we? </u><u> we didn''t tell you anything? </u><u> no </u><u>,right,this was the was an extra one we weren''t going to do it </u><u> right okay </u><u> and then we thought oh yeah
"Discussing|Explaining,Talking on Skype, globes, holidays, Yorkshire, youth hostels, school projects, underground system, gardens, relationships, television, bad leg",n''t we? </u><u> didn''t we? </u><u> we didn''t tell you anything? </u><u> no </u><u> right this was the was an extra one we weren''t going to do it </u><u>,right,okay </u><u> and then we thought oh yeah like to go there again </u><u> yeah ''s a lovely
"Discussing|Explaining,Talking on Skype, globes, holidays, Yorkshire, youth hostels, school projects, underground system, gardens, relationships, television, bad leg",<u> oh yeah </u><u> so Lancs c because Lancashire comes down because if you if you go to </u><u> mm </u><u> yeah </u><u>,right,cos they''re saying about and er valley steam area erm you''re
