A,B,C,D
"Discussing|Explaining|Inquiring|Complaining|Requesting|Telling jokes,General trivia, arts and literature, geography, science, sports, history, internet, pets, clothes.",if you get it wrong you just get nothing then? </u><u> yeah and if you get it wrong you get nothing back and it goes to the bank so yeah </u><u>,right,</u><u> if you answer correctly er if you answer correctly you earn the wedge and keep all the chips that were bet on wrong erm of if
"Discussing|Explaining|Inquiring|Complaining|Requesting|Telling jokes,General trivia, arts and literature, geography, science, sports, history, internet, pets, clothes.",five points from the bank instead of a wedge </u><u> yay </u><u> mm </u><u> er or place your bet right double their bets and are paid out by the bank </u><u>,right,</u><u> and if you answer wrong you don''t get anything or place your bet er in fact you get it wrong double
"Discussing|Explaining|Inquiring|Complaining|Requesting|Telling jokes,General trivia, arts and literature, geography, science, sports, history, internet, pets, clothes.",how strong I am yeah I could just take your head and I could crush it </u><u> </u><u> like a grape </u><u> </u><u> that''s weird </u><u> oh </u><u>,right,</u><u> yeah it''s it was </u><u> so </u><u> super weird </u><u> </u><u> okay so I''ve landed on yellow I''m going to guess
"Discussing|Explaining|Inquiring|Complaining|Requesting|Telling jokes,General trivia, arts and literature, geography, science, sports, history, internet, pets, clothes.",yellow just relates to any of the questions the category is quiet so there''s any of six questions about quiet </u><u>,right,okay </u><u> do you think I''ll get it wrong or right? </u><u> I think you''re gonna get it wrong and I''m gonna bet
"Discussing|Explaining|Inquiring|Complaining|Requesting|Telling jokes,General trivia, arts and literature, geography, science, sports, history, internet, pets, clothes.",on November the eleventh each yeah </u><u> Armistice Day? </u><u> yeah </u><u> yeah </u><u> oh yeah you </u><u> alright </u><u> we lose our bets </u><u>,right,</u><u> and you get your fucking wedge </u><u> what do I do with this card now? </u><u> er if you put it to the back cos that''s yeah if you
"Discussing|Explaining|Inquiring|Complaining|Requesting|Telling jokes,General trivia, arts and literature, geography, science, sports, history, internet, pets, clothes.",<u> er that last question </u><u> I I have faith in you I''ll </u><u> thank thank </u><u> put two cos I have so much faith in your </u><u>,right,so </u><u> thanks okay so you have to ask me the pink one </u><u> yeah there we go er in the video for Van Halen''s Hot
"Discussing|Explaining|Inquiring|Complaining|Requesting|Telling jokes,General trivia, arts and literature, geography, science, sports, history, internet, pets, clothes.",chip back </u><u> yeah and you don''t get anything </u><u> yay </u><u> yeah well I wasn''t expecting anything </u><u>,right,</u><u> you don''t get anything cos you suck </u><u> right it''s ti time for me to roll </u><u> </u><u> four where am I?
"Discussing|Explaining|Inquiring|Complaining|Requesting|Telling jokes,General trivia, arts and literature, geography, science, sports, history, internet, pets, clothes.",<u> yay </u><u> yeah well I wasn''t expecting anything </u><u> right </u><u> you don''t get anything cos you suck </u><u>,right,it''s ti time for me to roll </u><u> </u><u> four where am I? four two let''s go this way </u><u> okay
"Discussing|Explaining|Inquiring|Complaining|Requesting|Telling jokes,General trivia, arts and literature, geography, science, sports, history, internet, pets, clothes.",<u> I I believe in you </u><u> I don''t </u><u> </unclea> </u><u> I I don''t believe in myself either </u><u> </u><u>,right,rain it''s er orange is it? </u><u> yeah </u><u> yeah orange </u><u> orange </u><u> one two three </u><u> right who was abused by tabloid
"Discussing|Explaining|Inquiring|Complaining|Requesting|Telling jokes,General trivia, arts and literature, geography, science, sports, history, internet, pets, clothes.",believe in myself either </u><u> </u><u> right rain it''s er orange is it? </u><u> yeah </u><u> yeah orange </u><u> orange </u><u> one two three </u><u>,right,who was abused by tabloid newspapers as being the Wally with the brolly after a rain soaked defeat in </u><u> oh </u>
"Discussing|Explaining|Inquiring|Complaining|Requesting|Telling jokes,General trivia, arts and literature, geography, science, sports, history, internet, pets, clothes.",you suck </u><u> </u><u> you guys suck </u><u> you suck </u><u>,right,and we need to put another card </u><u> shake it off </u><u> shake it off </u><u> shake
"Discussing|Explaining|Inquiring|Complaining|Requesting|Telling jokes,General trivia, arts and literature, geography, science, sports, history, internet, pets, clothes.",<u> shake it off </u><u> it off </u><u> I love that video so much </u><u>,right,</u><u> there we go and you''re going to have to ask me a question in a second </u><u> I am yeah </u><u> </unclea> </u><u> oh my god
"Discussing|Explaining|Inquiring|Complaining|Requesting|Telling jokes,General trivia, arts and literature, geography, science, sports, history, internet, pets, clothes.",Tokyo Nagasaki Hiroshima and K and Kyoto </u><u> </u><u> Osaka? </u><u> oh yeah Osaka as well I guess </u><u> yeah I get a whole </u><u>,right,</u><u> two things </u><u> so you get one </u><u> yay </u><u> and gets two </u><u> thank you </u><u> yeah motherfuckers </u><u> woo </u><u> okay and I get </u><u> </u>
"Discussing|Explaining|Inquiring|Complaining|Requesting|Telling jokes,General trivia, arts and literature, geography, science, sports, history, internet, pets, clothes.",get it wrong </u><u> </u><u> that I''m gonna put five </u><u> I ho I hope I get it right </u><u> on you </u><u> just to spite you </u><u> b being wrong </u><u>,right,</u><u> I probably won''t but </u><u> Robin Hood what colour is it? </u><u> un un unless </u><u> green </u><u> unless it''s like what county is Robin Hood in
"Discussing|Explaining|Inquiring|Complaining|Requesting|Telling jokes,General trivia, arts and literature, geography, science, sports, history, internet, pets, clothes.",? </u><u> I would have said oak </u><u> it''s yew </u><u> I don''t even okay fair enough </u><u> well there we go I see you h </u><u> </u><u> </u><u>,right,I''m gonna take five cos that was </u><u> well you know I I have I I I I like the fact that I didn''t put too much
"Discussing|Explaining|Inquiring|Complaining|Requesting|Telling jokes,General trivia, arts and literature, geography, science, sports, history, internet, pets, clothes.",<u> I mean </u><u> oh well I''m glad I didn''t place too much confidence in </u><u> </u><u> railway journeys </u><u> shut up </u><u>,right,there we go where shall I go? what shall I do? </u><u> where shall I strike? </u><u> shut up
"Discussing|Explaining|Inquiring|Complaining|Requesting|Telling jokes,General trivia, arts and literature, geography, science, sports, history, internet, pets, clothes.",<u> no </u><u> I have no faith in your </u><u> oh you shouldn''t </u><u> </u><u> I''m gonna put four on wrong </u><u> okay </u><u>,right,pink it''s gonna be like what </unclea> bird </unclea> with? </u><u> </u><u>
"Discussing|Explaining|Inquiring|Complaining|Requesting|Telling jokes,General trivia, arts and literature, geography, science, sports, history, internet, pets, clothes.",you a pink wedge in just a sec </u><u> mm </u><u> there we go pink wedge </u><u> that was a that was a good </u><u> </unclea> </u><u> that was a good guess </u><u>,right,my turn four </u><u> that </unclea> did it wrong </u><u> four </u><u> ooh </u><u> I might want some of these changed please </u><u> I''m g I
"Discussing|Explaining|Inquiring|Complaining|Requesting|Telling jokes,General trivia, arts and literature, geography, science, sports, history, internet, pets, clothes.",get chips instead of a wedge if you have completely run out of chips </u><u> okay </u><u> or if you''ve already got a wedge of that colour </u><u>,right,</u><u> so if it''s the if you''d landed on yellow instead then you''d get </u><u> orange </u><u> five chips er but you''re on where is </u><u> no that''s fine
"Discussing|Explaining|Inquiring|Complaining|Requesting|Telling jokes,General trivia, arts and literature, geography, science, sports, history, internet, pets, clothes.",erm horse </u><u> whale </u><u> damn </u><u> that well-known horse oil </u><u> whale oil? </u><u> </u><u> </u><u>,right,</u><u> right so you get two </u><u> I just need to go to the toilet quickly </u><u> man </u><u> intermission
"Discussing|Explaining|Inquiring|Complaining|Requesting|Telling jokes,General trivia, arts and literature, geography, science, sports, history, internet, pets, clothes.",erm horse </u><u> whale </u><u> damn </u><u> that well-known horse oil </u><u> whale oil? </u><u> </u><u> </u><u> right </u><u>,right,so you get two </u><u> I just need to go to the toilet quickly </u><u> man </u><u> intermission </unclea>
